,dispatch_date,dispatch_time,location_block,crime_category,point_x,point_y
2744,2023-02-03,11:14:00,0 BLOCK S 16TH ST,Theft,-75.16715144,39.95156147
2746,2023-02-03,11:14:00,1900 BLOCK N 9TH ST 315,Theft,-75.1489918,39.98144701
2747,2023-02-03,11:11:00,7500 BLOCK LINDBERGH BLVD,Theft,-75.23509215,39.90643039
2748,2023-02-03,11:11:00,1900 BLOCK E WISHART ST,Theft,-75.11306426,39.99463578
2749,2023-02-03,11:09:00,6000 BLOCK HAVERFORD AV,Theft,-75.24086029,39.97088932
2759,2023-02-03,10:29:00,B Terminal,Theft,-75.23237179,39.88349705
2760,2023-02-03,10:20:00,2400 BLOCK S 17TH ST,Theft,-75.17535993,39.92122733
2765,2023-02-03,10:09:00,1500 BLOCK SPRUCE ST,Theft,-75.1667627,39.94693215
2768,2023-02-03,10:07:00,1900 BLOCK GEARY ST,Theft,-75.17997181,39.90996814
2769,2023-02-03,10:05:00,200 BLOCK GARRETT ST,Theft,-75.18282183,40.05505621
2770,2023-02-03,10:00:00,300 BLOCK Walnut St,Theft,-75.14642144,39.94711463
2772,2023-02-03,09:53:00,0 BLOCK N DEWEY ST,Theft,-75.24334279,39.96320722
2776,2023-02-03,09:50:00,3500 BLOCK NEW QUEEN ST,Theft,-75.19060496,40.01263012
2777,2023-02-03,09:41:00,1800 BLOCK N 17TH ST,Theft,-75.16232698,39.98228559
2780,2023-02-03,09:38:00,800 BLOCK CHANDLER ST,Theft,-75.07962439,40.07040871
2782,2023-02-03,09:37:00,4800 BLOCK MARKET ST,Theft,-75.21706082,39.95904593
2784,2023-02-03,09:34:00,100 BLOCK W SEDGWICK ST,Theft,-75.19089797,40.0548586
2785,2023-02-03,09:30:00,1900 BLOCK N MARSHALL ST,Theft,-75.14552873,39.98022658
2787,2023-02-03,09:26:00,2800 BLOCK W ALLEGHENY AV,Theft,-75.17671057,40.00433457
2788,2023-02-03,09:22:00,1500 BLOCK N 52ND ST,Theft,-75.22409371,39.97869174
2789,2023-02-03,09:20:00,6400 BLOCK N 16TH ST,Theft,-75.14551752,40.05183328
2794,2023-02-03,09:15:00,2500 BLOCK N 23RD ST,Theft,-75.16955052,39.99420489
2795,2023-02-03,09:13:00,2500 BLOCK Bonnaffon St,Theft,-75.23227062,39.91886087
2796,2023-02-03,09:12:00,200 BLOCK HERMIT ST,Theft,-75.21325978,40.02133039
2797,2023-02-03,09:12:00,300 BLOCK CONARROE ST,Theft,-75.21849213,40.03121391
2801,2023-02-03,09:03:00,S 49TH ST  & PINE ST ,Theft,-75.22029702,39.95280206
2803,2023-02-03,08:59:00,6300 BLOCK TORRESDALE AV,Theft,-75.05207037,40.02099797
2805,2023-02-03,08:57:00,2500 BLOCK AMBER ST,Theft,-75.12515199,39.98428636
2806,2023-02-03,08:55:00,4500 BLOCK SILVERWOOD ST,Theft,-75.22451913,40.03054622
2807,2023-02-03,08:48:00,2500 BLOCK S 59th St,Theft,-75.22192878,39.92804028
2808,2023-02-03,08:47:00,200 BLOCK E PENN ST,Theft,-75.16634998,40.03462429
2813,2023-02-03,08:38:00,7800 BLOCK HORROCKS ST,Theft,-75.05505992,40.05657318
2814,2023-02-03,08:33:00,1400 BLOCK CECIL B MOORE AV,Theft,-75.15876435,39.97811049
2815,2023-02-03,08:32:00,900 BLOCK EMERSON ST,Theft,-75.07185577,40.07507503
2817,2023-02-03,08:30:00,4500 BLOCK PECHIN ST,Theft,-75.21908296,40.03211802
2818,2023-02-03,08:30:00,900 BLOCK S 20TH ST,Theft,-75.17621083,39.94054957
2819,2023-02-03,08:30:00,5700 BLOCK WOODBINE AV,Theft,-75.23938061,39.98962726
2820,2023-02-03,08:30:00,6000 BLOCK N WARNOCK ST,Theft,-75.13747235,40.04454233
2829,2023-02-03,08:15:00,4400 BLOCK DEERPATH LA,Theft,-74.97233382,40.07713171
2831,2023-02-03,08:10:00,2600 BLOCK DEACON ST,Theft,-75.17202028,40.01456539
2832,2023-02-03,08:04:00,2600 BLOCK S 68th St,Theft,-75.23195255,39.9175673
2834,2023-02-03,07:53:00,0 BLOCK E STILES ST,Theft,-75.13519882,39.96944861
2835,2023-02-03,07:53:00,4500 BLOCK MANAYUNK AV,Theft,-75.22121807,40.03188368
2837,2023-02-03,07:45:00,600 BLOCK MARLYN RD,Theft,-75.24830408,39.97299051
2839,2023-02-03,07:33:00,6600 BLOCK PASCHALL AV,Theft,-75.23497033,39.92279318
2843,2023-02-03,07:24:00,1300 BLOCK WINDRIM AV,Theft,-75.1456797,40.03007454
2844,2023-02-03,07:20:00,1900 BLOCK GEARY ST,Theft,-75.18010004,39.90998415
2845,2023-02-03,07:19:00,4200 BLOCK STIRLING ST,Theft,-75.05748765,40.02558846
2846,2023-02-03,07:06:00,0 BLOCK MIFFLIN ST,Theft,-75.14615466,39.92439906
2851,2023-02-03,05:44:00,5500 BLOCK POPLAR ST,Theft,-75.2309079,39.96975276
2852,2023-02-03,05:42:00,8400 BLOCK BRIDLE RD,Theft,-75.07412508,40.08086713
2854,2023-02-03,05:11:00,1000 BLOCK GRIFFITH ST,Theft,-75.07505222,40.0697828
2858,2023-02-03,04:06:00,2600 BLOCK S 63rd St,Theft,-75.2262946,39.92283266
2859,2023-02-03,03:37:00,6900 BLOCK FORREST AV,Theft,-75.15158005,40.06012442
2875,2023-02-03,01:19:00,300 BLOCK E UPSAL ST,Theft,-75.17655786,40.05460183
2876,2023-02-03,01:18:00,4600 BLOCK N 6TH ST,Theft,-75.13626462,40.02206495
2878,2023-02-03,01:09:00,1000 BLOCK FRANKFORD AV,Theft,-75.13501543,39.96563733
2879,2023-02-03,00:58:00,5700 BLOCK BEAUMONT ST,Theft,-75.23097984,39.93930002
2884,2023-02-03,00:43:00,1800 BLOCK 68TH AV,Theft,-75.14826849,40.05752144
2895,2023-02-02,23:56:00,1700 BLOCK N ROBINSON ST,Theft,-75.24283455,39.9778254
2898,2023-02-02,23:30:00,1100 BLOCK N FRONT ST,Theft,-75.13695605,39.96749415
2899,2023-02-02,23:28:00,2900 BLOCK HOLME AV,Theft,-75.02921354,40.05534895
2907,2023-02-02,22:52:00,3300 BLOCK GRANT AV,Theft,-75.00526196,40.06888531
2908,2023-02-02,22:47:00,500 BLOCK E WASHINGTON LA,Theft,-75.17432415,40.04956825
2922,2023-02-02,21:36:00,3200 BLOCK N 15TH ST 2,Theft,-75.15451358,40.00311739
2925,2023-02-02,21:29:00,4000 BLOCK COTTMAN AV,Theft,-75.03962655,40.03611808
2926,2023-02-02,21:27:00,2000 BLOCK E STELLA ST,Theft,-75.11488787,39.98981276
2927,2023-02-02,21:26:00,1100 BLOCK MARKET ST,Theft,-75.16031725,39.95142028
2930,2023-02-02,21:21:00,700 BLOCK N MARKOE ST,Theft,-75.21435142,39.96559825
2933,2023-02-02,21:15:00,2300 BLOCK FAIRMOUNT AV,Theft,-75.17624955,39.96702044
2934,2023-02-02,21:08:00,700 BLOCK SOUTH ST,Theft,-75.15482007,39.94210586
2935,2023-02-02,21:06:00,23RD STREET DR  & OREGON AV ,Theft,-75.18602969,39.91869963
2940,2023-02-02,20:40:00,9100 BLOCK ACADEMY RD,Theft,-75.00918843,40.05296234
2942,2023-02-02,20:38:00,4000 BLOCK Frankford Ave,Theft,-75.09268772,40.00527774
2944,2023-02-02,20:34:00,2100 BLOCK N 16TH ST,Theft,-75.15986378,39.98594571
2946,2023-02-02,20:33:00,600 BLOCK COLEBROOK RD,Theft,-75.05250343,40.09756132
2951,2023-02-02,20:18:00,D Ticketing,Theft,-75.23237179,39.88349705
2952,2023-02-02,20:15:00,N 9TH ST  & ARCH ST ,Theft,-75.15471929,39.95335755
2953,2023-02-02,20:13:00,11700 BLOCK TELFAIR RD,Theft,-74.97120818,40.07747338
2954,2023-02-02,20:11:00,600 BLOCK REED ST,Theft,-75.14681934,39.92991695
2957,2023-02-02,20:09:00,1700 BLOCK FOX CHASE RD,Theft,-75.05597171,40.07026658
2958,2023-02-02,20:08:00,1600 BLOCK WALNUT ST,Theft,-75.16774834,39.94948266
2959,2023-02-02,20:04:00,8100 BLOCK FRANKFORD AV,Theft,-75.02465936,40.04220408
2960,2023-02-02,20:01:00,600 BLOCK COTTMAN AV,Theft,-75.08737855,40.06362879
2962,2023-02-02,20:01:00,2300 BLOCK OREGON AV,Theft,-75.18621892,39.91872117
2963,2023-02-02,20:00:00,9300 BLOCK TROUT RD,Theft,-75.04935752,40.0904515
2966,2023-02-02,19:45:00,2300 BLOCK COTTMAN AV,Theft,-75.05686252,40.04771558
2967,2023-02-02,19:38:00,8200 BLOCK HENRY AV J3,Theft,-75.23281419,40.06223157
2975,2023-02-02,19:22:00,1600 BLOCK CHESTNUT ST,Theft,-75.16777231,39.95106184
2976,2023-02-02,19:21:00,4200 BLOCK CHESTNUT ST,Theft,-75.20794325,39.95675944
2980,2023-02-02,19:14:00,5500 BLOCK TULIP ST,Theft,-75.06694066,40.01224629
2990,2023-02-02,18:46:00,12500 BLOCK BISCAYNE DR,Theft,-74.96821212,40.09120573
2991,2023-02-02,18:40:00,6600 BLOCK N 15TH ST,Theft,-75.14332425,40.05405535
2994,2023-02-02,18:34:00,1300 BLOCK MARKET ST,Theft,-75.16167311,39.95221731
2996,2023-02-02,18:31:00,700 BLOCK SOUTH ST,Theft,-75.15482007,39.94210586
3000,2023-02-02,18:16:00,4000 BLOCK PARKSIDE AV,Theft,-75.20548867,39.97485408
3002,2023-02-02,18:14:00,1400 BLOCK POINT BREEZE AV,Theft,-75.18070629,39.93359933
3006,2023-02-02,17:54:00,100 BLOCK FITZWATER ST,Theft,-75.14483755,39.93842753
3009,2023-02-02,17:49:00,2500 BLOCK S 10TH ST,Theft,-75.16380239,39.91826321
3013,2023-02-02,17:35:00,500 BLOCK N 2ND ST,Theft,-75.14215699,39.95978418
3015,2023-02-02,17:30:00,100 BLOCK N 9th St,Theft,-75.15437934,39.95469929
3016,2023-02-02,17:30:00,1700 BLOCK CHESTNUT ST,Theft,-75.16904082,39.95122578
3020,2023-02-02,17:26:00,2300 BLOCK OREGON AV,Theft,-75.18701681,39.91875295
3021,2023-02-02,17:26:00,1500 BLOCK SPRUCE ST,Theft,-75.1666631,39.94762862
3022,2023-02-02,17:23:00,6200 BLOCK OAKLEY ST,Theft,-75.09949173,40.04855189
3023,2023-02-02,17:23:00,2300 BLOCK COTTMAN AV,Theft,-75.05686252,40.04771558
3024,2023-02-02,17:22:00,9200 BLOCK OLD NEWTOWN RD,Theft,-75.03894133,40.07747516
3026,2023-02-02,17:19:00,3200 BLOCK GERMANTOWN AV,Theft,-75.14797321,40.00160447
3027,2023-02-02,17:17:00,4200 BLOCK CHESTNUT ST,Theft,-75.20794325,39.95675944
3031,2023-02-02,17:10:00,5000 BLOCK C St,Theft,-75.11763797,40.02516338
3034,2023-02-02,17:09:00,1600 BLOCK N 57TH ST,Theft,-75.23545042,39.97707663
3036,2023-02-02,17:07:00,8600 BLOCK MICHENER AV,Theft,-75.17913002,40.0817844
3039,2023-02-02,16:55:00,1000 BLOCK MARKET ST,Theft,-75.15793312,39.95209869
3041,2023-02-02,16:52:00,6300 BLOCK STENTON AV,Theft,-75.16657644,40.0597218
3044,2023-02-02,16:44:00,1700 BLOCK CHESTNUT ST,Theft,-75.16904082,39.95122578
3045,2023-02-02,16:42:00,11000 BLOCK E ROOSEVELT BLVD,Theft,-75.00957441,40.10194958
3047,2023-02-02,16:37:00,1400 BLOCK N ALLISON ST,Theft,-75.23261978,39.97457345
3048,2023-02-02,16:36:00,400 BLOCK N BROAD ST,Theft,-75.16285986,39.96007402
3049,2023-02-02,16:34:00,1500 BLOCK MASCHER ST,Theft,-75.13686918,39.97347913
3050,2023-02-02,16:33:00,0 BLOCK S 10TH ST,Theft,-75.15705954,39.95104666
3053,2023-02-02,16:30:00,1200 BLOCK S 11TH ST,Theft,-75.1618677,39.93365711
3054,2023-02-02,16:27:00,6200 BLOCK Master St,Theft,-75.2430966,39.97224081
3055,2023-02-02,16:27:00,400 BLOCK N ROBINSON ST,Theft,-75.2421344,39.96848156
3062,2023-02-02,16:24:00,400 BLOCK OREGON AV,Theft,-75.15605302,39.91478096
3064,2023-02-02,16:23:00,2100 BLOCK E DAUPHIN ST,Theft,-75.12935236,39.98102262
3066,2023-02-02,16:20:00,W WESTMORELAND ST  & N BROAD ST ,Theft,-75.15255252,40.00319091
3071,2023-02-02,16:17:00,2900 BLOCK N BROAD ST,Theft,-75.15607059,39.99644031
3073,2023-02-02,16:13:00,800 BLOCK N 26TH ST,Theft,-75.17947733,39.97205959
3074,2023-02-02,16:12:00,6200 BLOCK GERMANTOWN AV,Theft,-75.17989159,40.04278413
3079,2023-02-02,16:01:00,800 BLOCK FITZWATER ST,Theft,-75.15684034,39.94054454
3082,2023-02-02,15:58:00,4500 BLOCK N 5TH ST,Theft,-75.13489651,40.02089016
3085,2023-02-02,15:55:00,4000 BLOCK CONSHOHOCKEN AV 917,Theft,-75.21240153,40.00254869
3087,2023-02-02,15:45:00,800 BLOCK S 9TH ST,Theft,-75.15737087,39.93942434
3090,2023-02-02,15:34:00,1300 BLOCK POINT BREEZE AV,Theft,-75.17889715,39.93479728
3092,2023-02-02,15:29:00,2000 BLOCK N ETTING ST,Theft,-75.17827314,39.98694709
3093,2023-02-02,15:27:00,1400 BLOCK REED ST,Theft,-75.16880462,39.93323966
3096,2023-02-02,15:08:00,2100 BLOCK W LEHIGH AV,Theft,-75.16686991,39.99486657
3100,2023-02-02,14:47:00,200 BLOCK HARVEY ST,Theft,-75.18170622,40.03483711
3101,2023-02-02,14:43:00,1700 BLOCK WIDENER PL,Theft,-75.14861387,40.04454193
3103,2023-02-02,14:38:00,3100 BLOCK W MONTGOMERY AV,Theft,-75.18582112,39.98361342
3106,2023-02-02,14:25:00,8600 BLOCK ALICIA ST,Theft,-75.05876173,40.09351389
3110,2023-02-02,14:05:00,5700 BLOCK MASCHER ST,Theft,-75.12329694,40.03804524
3111,2023-02-02,14:01:00,4300 BLOCK MONTGOMERY DR,Theft,-75.21319018,39.98561398
3112,2023-02-02,13:58:00,N 13TH ST & MASTER ST ,Theft,-75.15661868,39.97420757
3113,2023-02-02,13:57:00,1200 BLOCK N 19th St,Theft,-75.16770577,39.97122207
3114,2023-02-02,13:57:00,4500 BLOCK N 5TH ST,Theft,-75.13489651,40.02089016
3116,2023-02-02,13:51:00,3900 BLOCK Conshohocken Ave,Theft,-75.20672395,40.00474706
3119,2023-02-02,13:45:00,600 BLOCK N 54TH ST,Theft,-75.22882612,39.97060486
3121,2023-02-02,13:42:00,3000 BLOCK N 6TH ST,Theft,-75.14112934,39.99736058
3122,2023-02-02,13:41:00,100 BLOCK N 62ND ST,Theft,-75.24458694,39.96421058
3126,2023-02-02,13:37:00,100 BLOCK W HUNTINGDON ST,Theft,-75.1324713,39.98961735
3128,2023-02-02,13:34:00,E THOMPSON ST  & E TIOGA ST ,Theft,-75.09516877,39.98858642
3130,2023-02-02,13:32:00,2300 BLOCK W SERGEANT ST,Theft,-75.17010677,39.99362333
3132,2023-02-02,13:28:00,8100 BLOCK THOURON AV,Theft,-75.17228577,40.07329262
3134,2023-02-02,13:27:00,1100 BLOCK W TIOGA ST,Theft,-75.14673745,40.00531435
3138,2023-02-02,13:14:00,4600 BLOCK NAPLES ST,Theft,-75.09194606,40.01854072
3140,2023-02-02,13:06:00,5300 BLOCK PRISCILLA ST,Theft,-75.17610847,40.02679311
3145,2023-02-02,13:02:00,700 BLOCK W LEHIGH AV,Theft,-75.14432717,39.99332187
3150,2023-02-02,12:55:00,1100 BLOCK ARCH ST,Theft,-75.1584691,39.95476893
3152,2023-02-02,12:47:00,2300 BLOCK FAIRMOUNT AV,Theft,-75.17624955,39.96702044
3154,2023-02-02,12:45:00,4000 BLOCK CONSHOHOCKEN AV 2,Theft,-75.21158744,40.00180263
3159,2023-02-02,12:36:00,1300 BLOCK WINDRIM AV,Theft,-75.1456797,40.03007454
3161,2023-02-02,12:34:00,2200 BLOCK N 2ND ST,Theft,-75.13616278,39.98396795
3162,2023-02-02,12:33:00,6100 BLOCK BELDEN ST,Theft,-75.08217028,40.03765999
3166,2023-02-02,12:25:00,5200 BLOCK MONTOUR ST,Theft,-75.10616166,40.03095431
3167,2023-02-02,12:24:00,1200 BLOCK N 2ND ST,Theft,-75.13922921,39.97074542
3168,2023-02-02,12:19:00,3500 BLOCK B ST,Theft,-75.12415748,40.00379033
3171,2023-02-02,12:14:00,2600 BLOCK BROWN ST,Theft,-75.18085781,39.97073257
3178,2023-02-02,12:04:00,5600 BLOCK STEWART ST,Theft,-75.23408579,39.9779866
3179,2023-02-02,12:02:00,800 BLOCK CROSS ST,Theft,-75.1583617,39.92960576
3180,2023-02-02,12:00:00,0 BLOCK SNYDER AV,Theft,-75.1377865,39.91963731
3181,2023-02-02,11:59:00,400 BLOCK PARLIN ST,Theft,-75.03030183,40.11464024
3183,2023-02-02,11:54:00,1500 BLOCK WALNUT ST,Theft,-75.16671565,39.94989352
3184,2023-02-02,11:53:00,11700 BLOCK BUSTLETON AV,Theft,-75.01684254,40.11998477
3186,2023-02-02,11:48:00,4800 BLOCK MARKET ST,Theft,-75.21706082,39.95904593
3191,2023-02-02,11:33:00,100 BLOCK S 18TH ST,Theft,-75.17070504,39.95121343
3194,2023-02-02,11:29:00,2500 BLOCK GRANT AV,Theft,-75.02542331,40.07891801
3195,2023-02-02,11:27:00,2900 BLOCK NICHOLAS ST,Theft,-75.1828731,39.98128774
3196,2023-02-02,11:26:00,5200 BLOCK DARRAH ST,Theft,-75.07672105,40.02167494
3198,2023-02-02,11:24:00,5300 BLOCK NEWHALL ST 1,Theft,-75.17488265,40.02806557
3199,2023-02-02,11:12:00,2100 BLOCK W LEHIGH AV,Theft,-75.16658466,39.99633144
3202,2023-02-02,11:09:00,2100 BLOCK DISSTON ST,Theft,-75.06173315,40.04138777
3205,2023-02-02,11:05:00,800 BLOCK N BUCKNELL ST,Theft,-75.17542689,39.97121874
3206,2023-02-02,11:00:00,500 BLOCK ADAMS AV,Theft,-75.10758196,40.03833956
3207,2023-02-02,10:59:00,600 BLOCK UNION ST,Theft,-75.201746,39.96506583
3208,2023-02-02,10:59:00,900 BLOCK SANGER ST,Theft,-75.09062098,40.03317381
3210,2023-02-02,10:53:00,9300 BLOCK OLD BUSTLETON AV,Theft,-75.03689116,40.08317024
3214,2023-02-02,10:38:00,6200 BLOCK HARBISON AV,Theft,-75.06281969,40.02937217
3219,2023-02-02,10:33:00,2000 BLOCK N AMERICAN ST,Theft,-75.13874491,39.98133568
3220,2023-02-02,10:30:00,1500 BLOCK MARKET ST,Theft,-75.16615407,39.95218006
3221,2023-02-02,10:30:00,1200 BLOCK WASHINGTON AV,Theft,-75.16392201,39.93718531
3224,2023-02-02,10:22:00,7900 BLOCK CASTOR AV,Theft,-75.05671162,40.06166135
3227,2023-02-02,10:10:00,2600 BLOCK PENROSE AV,Theft,-75.1944559,39.90551209
3230,2023-02-02,10:05:00,5000 BLOCK Springfield Ave,Theft,-75.2184228,39.94380596
3231,2023-02-02,09:59:00,7900 BLOCK PICKERING AV,Theft,-75.1639557,40.07561938
3233,2023-02-02,09:47:00,2300 BLOCK N REESE ST,Theft,-75.14231071,39.98639638
3234,2023-02-02,09:47:00,7300 BLOCK HOLSTEIN AV,Theft,-75.2279434,39.90395897
3239,2023-02-02,09:35:00,1200 BLOCK Walnut St,Theft,-75.16081487,39.94931819
3241,2023-02-02,09:32:00,6300 BLOCK TORRESDALE AV,Theft,-75.05207037,40.02099797
3242,2023-02-02,09:28:00,1900 BLOCK OREGON AV,Theft,-75.1799921,39.91841695
3244,2023-02-02,09:24:00,800 BLOCK N 5TH ST,Theft,-75.14612031,39.96472323
3246,2023-02-02,09:20:00,1800 BLOCK RIDGE AV,Theft,-75.16620564,39.97157919
3249,2023-02-02,09:07:00,3100 BLOCK HURLEY ST,Theft,-75.12179198,39.99676419
3250,2023-02-02,09:07:00,1700 BLOCK Washington Ave,Theft,-75.17197545,39.93815373
3251,2023-02-02,09:05:00,2500 BLOCK WELSH RD,Theft,-75.03068483,40.07026524
3253,2023-02-02,09:02:00,3000 BLOCK W THOMPSON ST,Theft,-75.18504616,39.97642827
3254,2023-02-02,09:00:00,7500 BLOCK RIDGE AV,Theft,-75.23599045,40.05041977
3258,2023-02-02,08:50:00,500 BLOCK N 17th St 3f,Theft,-75.16623898,39.96317012
3260,2023-02-02,08:42:00,2900 BLOCK CEDAR ST,Theft,-75.11210954,39.98501745
3261,2023-02-02,08:36:00,200 BLOCK APSLEY ST,Theft,-75.16461104,40.02228034
3262,2023-02-02,08:35:00,6500 BLOCK SOUDER ST,Theft,-75.07199459,40.03967038
3263,2023-02-02,08:34:00,1700 BLOCK S 26TH ST,Theft,-75.18852314,39.93120621
3264,2023-02-02,08:32:00,2500 BLOCK W ALLEGHENY AV,Theft,-75.17103938,40.00367551
3265,2023-02-02,08:31:00,3200 BLOCK WOODHAVEN RD,Theft,-74.98297351,40.09690348
3266,2023-02-02,08:30:00,4300 BLOCK RICHMOND ST,Theft,-75.07380883,39.99716553
3267,2023-02-02,08:30:00,100 BLOCK N BROAD ST,Theft,-75.16290403,39.95596149
3269,2023-02-02,08:29:00,6300 BLOCK TORRESDALE AV,Theft,-75.05207037,40.02099797
3273,2023-02-02,08:21:00,2200 BLOCK N FRONT ST,Theft,-75.13260421,39.98402033
3275,2023-02-02,08:14:00,2000 BLOCK W MONTGOMERY AV,Theft,-75.16816527,39.98158602
3277,2023-02-02,08:08:00,7100 BLOCK TORRESDALE AV 2,Theft,-75.03677998,40.02903071
3278,2023-02-02,08:08:00,200 BLOCK W CLAPIER ST,Theft,-75.1672722,40.02446161
3280,2023-02-02,08:03:00,2600 BLOCK PENNSYLVANIA AV,Theft,-75.18021911,39.96782819
3281,2023-02-02,08:01:00,4600 BLOCK LEIPER ST,Theft,-75.08756887,40.01744366
3282,2023-02-02,07:59:00,8800 BLOCK BARTRAM AV,Theft,-75.24764466,39.88684089
3284,2023-02-02,07:49:00,1200 BLOCK SNYDER AV,Theft,-75.16744246,39.92391328
3285,2023-02-02,07:48:00,7000 BLOCK W PASSYUNK AV,Theft,-75.23478883,39.91391315
3286,2023-02-02,07:42:00,1400 BLOCK POPLAR ST,Theft,-75.16013725,39.97025533
3287,2023-02-02,07:40:00,5400 BLOCK HOWLAND ST,Theft,-75.10332559,40.0342458
3288,2023-02-02,07:29:00,1300 BLOCK MC KINLEY ST,Theft,-75.08079501,40.03805497
3289,2023-02-02,07:25:00,3400 BLOCK N MARSHALL ST,Theft,-75.14024975,40.00394973
3291,2023-02-02,06:58:00,2900 BLOCK MARKET ST,Theft,-75.18327432,39.9548353
3294,2023-02-02,06:15:00,3400 BLOCK N BROAD ST,Theft,-75.15074647,40.00524558
3295,2023-02-02,05:57:00,9600 BLOCK CONVENT AV,Theft,-75.00713839,40.06203793
3296,2023-02-02,05:48:00,8800 BLOCK Old Farm Rd,Theft,-75.0549211,40.08475703
3298,2023-02-02,05:38:00,5400 BLOCK LANCASTER AV,Theft,-75.23035585,39.97866533
3299,2023-02-02,05:32:00,1100 BLOCK KNORR ST,Theft,-75.07840163,40.04791112
3300,2023-02-02,05:20:00,2300 BLOCK N LAWRENCE ST,Theft,-75.14019487,39.98694664
3302,2023-02-02,05:12:00,200 BLOCK GREEN ST,Theft,-75.14165161,39.96101248
3303,2023-02-02,05:00:00,1500 BLOCK WOMRATH ST,Theft,-75.09053204,40.0096004
3304,2023-02-02,04:37:00,2900 BLOCK JUDSON ST,Theft,-75.16951312,39.99988322
3306,2023-02-02,04:22:00,9200 BLOCK LANSFORD ST,Theft,-75.0079997,40.06213036
3307,2023-02-02,04:14:00,3800 BLOCK KIRKWOOD RD,Theft,-75.0012507,40.05826005
3308,2023-02-02,03:40:00,2700 BLOCK AXE FACTORY RD,Theft,-75.03273845,40.0594224
3312,2023-02-02,02:18:00,600 BLOCK ALLENGROVE ST,Theft,-75.10358719,40.03844557
3314,2023-02-02,02:03:00,5900 BLOCK N FRONT ST,Theft,-75.11999516,40.04046841
3317,2023-02-02,01:45:00,4900 BLOCK FRANKFORD AV,Theft,-75.08071597,40.01987923
3319,2023-02-02,01:34:00,800 BLOCK N WOODSTOCK ST,Theft,-75.17132823,39.97051314
3320,2023-02-02,01:30:00,2500 BLOCK S ROSEWOOD ST,Theft,-75.17142905,39.91919706
3328,2023-02-02,00:28:00,6200 BLOCK ALGARD ST,Theft,-75.05733841,40.02462391
3330,2023-02-02,00:19:00,0 BLOCK S 62ND ST,Theft,-75.24496646,39.96206494
3333,2023-02-02,00:06:00,200 BLOCK Diamond St,Theft,-75.1374294,39.98221614
3336,2023-02-02,00:02:00,800 BLOCK CORINTHIAN AV,Theft,-75.17090121,39.9701579
3339,2023-02-01,23:55:00,2400 BLOCK N 33RD ST,Theft,-75.18596189,39.99365122
3341,2023-02-01,23:32:00,2600 BLOCK ASPEN ST,Theft,-75.18094784,39.96939651
3342,2023-02-01,23:31:00,2600 BLOCK ASPEN ST,Theft,-75.1802624,39.96915517
3348,2023-02-01,22:36:00,1600 BLOCK W PASSYUNK AV,Theft,-75.17312632,39.92461977
3350,2023-02-01,22:08:00,600 BLOCK N PERTH ST,Theft,-75.15128476,39.96237038
3354,2023-02-01,21:44:00,6000 BLOCK WOODLAND AV,Theft,-75.22905219,39.92957012
3356,2023-02-01,21:33:00,1900 BLOCK MARKET ST,Theft,-75.17264352,39.95388978
3359,2023-02-01,21:24:00,6500 BLOCK N SMEDLEY ST,Theft,-75.14556093,40.0530453
3361,2023-02-01,21:16:00,7200 BLOCK CASTOR AV,Theft,-75.06695945,40.04987127
3367,2023-02-01,20:56:00,1700 BLOCK N 60TH ST,Theft,-75.24085812,39.97781404
3369,2023-02-01,20:47:00,N 52ND ST & MARKET ST ,Theft,-75.22486986,39.96001482
3371,2023-02-01,20:40:00,1900 BLOCK E ORLEANS ST 403,Theft,-75.11720171,39.99159304
3372,2023-02-01,20:34:00,6000 BLOCK N LAMBERT ST,Theft,-75.15471522,40.04676919
3375,2023-02-01,20:29:00,7200 BLOCK CASTOR AV,Theft,-75.06695945,40.04987127
3377,2023-02-01,20:26:00,6700 BLOCK CASTOR AVE,Theft,-75.07246494,40.04413296
3380,2023-02-01,20:17:00,1900 BLOCK FAIRMOUNT AV,Theft,-75.16968373,39.96701005
3385,2023-02-01,20:08:00,5200 BLOCK FRANKFORD AV,Theft,-75.07690852,40.02254386
3386,2023-02-01,20:01:00,5300 BLOCK Wynnefield Ave,Theft,-75.23281256,39.99104174
3387,2023-02-01,20:01:00,5400 BLOCK TABOR AV,Theft,-75.10493161,40.03449416
3389,2023-02-01,19:50:00,1200 BLOCK N Franklin St,Theft,-75.14883177,39.97116956
3390,2023-02-01,19:49:00,5500 BLOCK TULIP ST,Theft,-75.06694066,40.01224629
3393,2023-02-01,19:41:00,6300 BLOCK KEYSTONE ST,Theft,-75.05042464,40.01872812
3395,2023-02-01,19:35:00,3200 BLOCK DIAMOND ST,Theft,-75.18574321,39.98825992
3396,2023-02-01,19:35:00,200 BLOCK N 16TH ST,Theft,-75.16621626,39.95721766
3401,2023-02-01,19:21:00,2100 BLOCK N 22ND ST,Theft,-75.16918751,39.98687709
3402,2023-02-01,19:18:00,2100 BLOCK W 65TH AV,Theft,-75.15659125,40.0531261
3403,2023-02-01,19:18:00,600 BLOCK N 53RD ST,Theft,-75.2273294,39.97042955
3405,2023-02-01,19:13:00,300 BLOCK N 12TH ST,Theft,-75.15807645,39.95817469
3407,2023-02-01,19:08:00,1700 BLOCK N RUBY ST,Theft,-75.23017808,39.98319241
3412,2023-02-01,19:00:00,4000 BLOCK COTTMAN AV,Theft,-75.03962655,40.03611808
